,Lat,Lng
196,34.5885285,-94.241947
197,36.3950928,-93.7107101
198,35.81247,-90.6789725
199,33.9504533,-93.8800421
200,33.6699608,-94.13478409999999
201,33.6130104,-92.0779953
202,35.8083787,-90.66657740000001
203,34.493089,-93.036148
204,36.292193,-91.00018399999999
205,36.33302870000001,-94.1338798
206,34.5082694,-93.0542028
207,35.4621303,-93.4442736
208,35.288899,-93.7289916
209,34.8867328,-94.08817379999999
210,35.5142241,-93.8241486
211,34.583879,-94.238642
212,35.558575,-92.4544477
213,33.6287807,-91.7903472
214,34.1228264,-93.08873609999999
215,36.2852478,-92.5148849
216,35.3425474,-94.3400879
217,36.177149,-94.187658
218,36.2385311,-93.1066702
219,33.6212367,-91.8006828
220,36.0574532,-90.487678
221,33.6676279,-93.5914928
222,33.4218243,-94.04280229999999
223,34.9010542,-91.1964958
224,33.5855168,-92.83219659999999
225,35.2785612,-93.1141371
226,35.0173921,-90.787731
227,34.8894289,-94.19767209999999
228,36.0597244,-91.8977274
229,34.74919879999999,-92.3952762
230,36.5766336,-121.8158098
231,37.8082206,-122.4190523
232,38.02021209999999,-122.0314474
233,36.9856053,-121.9868432
234,34.1075388,-117.6734927
235,33.9381502,-117.292689
236,34.1496825,-118.0788008
237,38.7300902,-120.7928695
238,33.692938,-117.858768
239,38.0970477,-122.5580399
240,38.4491999,-122.7321594
241,34.2549017,-119.2294018
242,34.0622472,-118.3061634
243,37.7798862,-122.4638151
244,33.6113733,-117.7116333
245,34.0490324,-117.2417302
246,36.834037,-119.7313381
247,38.539515,-122.474054
248,32.7677913,-117.137551
249,34.4211459,-119.6882941
250,33.916204,-118.0101056
251,37.3927398,-122.0378416
252,38.6665359,-121.2705522
253,39.3344754,-120.1817413
254,35.2565679,-120.6699957
255,40.15332679999999,-122.2469102
256,37.9528543,-121.2987999
257,36.7874276,-119.722922
258,38.2252277,-122.1337095
259,38.914965,-120.0011734
260,35.650364,-117.6716727
261,37.4893367,-119.9696193
262,33.770367,-118.1846958
263,36.8091234,-119.7566802
264,34.22903110000001,-118.5007273
265,36.3297818,-119.2959148
266,40.7880215,-124.1394223
267,37.3091862,-121.9312227
268,38.6656791,-121.7919297
269,38.0105055,-122.0338897
270,38.1238368,-121.305638
271,35.2683388,-120.6663702
272,38.476178,-122.725745
273,38.6389136,-121.276987
274,33.8772577,-117.660695
275,32.9717628,-115.5424106
276,33.868851,-117.9987704
277,37.98844630000001,-121.3152989
278,41.77236,-124.1928049
279,33.9896142,-118.3799524
280,34.1788787,-118.5912551
281,33.8827785,-118.1597186
282,39.1421027,-121.6203321
283,37.9607029,-122.0711831
284,33.8169317,-118.0082743
285,34.1712675,-118.6035961
286,36.32908219999999,-119.6585786
287,34.0612685,-118.2995333
288,34.0363829,-117.2052706
289,34.0861304,-117.8940971
290,34.061086,-118.2933151
291,33.1847468,-117.2878143
292,33.1180652,-117.0925174
293,37.7746134,-121.9726615
294,40.9002431,-124.0836539
295,34.288404,-118.7465017
296,32.8238741,-117.1501055
297,38.7469186,-121.2438119
298,32.8304277,-117.1205465
299,33.7751402,-117.9492951
300,36.8380033,-119.7492092
301,37.797111,-122.402318
302,37.4939906,-120.8480551
303,33.6626494,-117.8714809
304,33.833508,-117.9158836
305,32.7584479,-117.1634228
306,39.7761389,-121.5914091
307,40.5835803,-122.390926
308,39.0481158,-122.9233698
309,34.1886454,-118.3486147
310,38.5730999,-121.327803
311,34.149404,-118.2280147
312,34.1763179,-118.4667892
313,38.3243341,-122.2954261
314,39.7734274,-121.8389139
315,34.0468122,-117.5453684
316,39.7714458,-121.8737225
317,37.671369,-120.9735606
318,35.3726709,-119.02566
319,38.9151623,-122.6127755
320,40.7380728,-122.9395503
321,34.1432176,-118.2333374
322,34.0855715,-117.9049899
323,34.0162896,-118.1057827
324,39.4313778,-123.800388
325,33.9911572,-117.9213121
326,39.2219274,-121.0305088
327,34.23755939999999,-118.5629277
328,34.1326806,-116.2761849
329,37.7485425,-122.4565431
330,34.6887339,-118.1545535
331,33.8142587,-118.3499844
332,34.15919,-118.2391168
333,33.9224401,-118.1246118
334,34.2628634,-118.5027052
335,32.7764282,-117.0261535
336,33.7584633,-117.8262171
337,34.1698639,-118.6073431
338,33.966269,-118.3442146
339,34.1033964,-117.5639335
340,33.9011809,-118.1190114
341,33.8572366,-118.0844634
342,34.148471,-118.2497843
343,33.8725361,-118.0900009
344,34.0605163,-118.3036379
345,33.955148,-118.396718
346,34.0875166,-117.4347176
347,34.632745,-118.215553
348,38.0476563,-121.3703337
349,34.1003034,-117.6507037
350,34.1584953,-118.4963772
351,34.1227853,-118.1061055
352,34.0885361,-118.3612155
353,33.85751,-118.080947
354,34.2645127,-118.5138366
355,34.2328535,-119.0519581
356,33.781939,-117.897794
357,34.2584325,-119.2334684
358,34.0326722,-118.368771
359,33.9406551,-118.0740952
360,34.06354,-118.368764
361,36.9794068,-121.9666406
362,34.0757692,-117.9067549
363,34.0620338,-118.31962
364,34.142542,-118.704398
365,34.0523139,-118.2811317
366,33.8458663,-118.3227604
367,34.1775277,-118.866439
368,34.0809153,-117.6967865
369,34.071243,-117.8836584
370,39.7899635,-105.0713591
371,40.4652833,-106.8218246
372,38.0655975,-103.2379886
373,37.4463004,-105.8787568
374,39.5812488,-106.0928146
375,39.7069002,-104.9344136
376,39.6497736,-104.9956017
377,39.6914942,-104.94124
378,39.659009,-105.3528662
379,40.0158998,-105.2305468
380,38.3060397,-104.6205804
381,38.8597839,-104.7938026
382,40.5551703,-105.0940227
383,39.7038179,-104.9398892
384,39.7414081,-105.0924133
385,38.9332091,-104.8195718
386,39.6211224,-104.8960977
387,38.7466317,-108.0485199
388,37.2383634,-107.8221278
389,40.392717,-104.7250241
390,38.9147412,-104.821294
391,39.1194889,-108.5335159
392,38.5297339,-105.9843556
393,40.4114982,-105.0533474
394,39.3030065,-102.2705758
395,40.3713547,-105.5163444
396,39.0838533,-104.7605258
397,40.4076212,-104.772012
398,40.0151011,-105.2262224
399,40.1203602,-102.7370349
400,40.0408573,-107.9107438
401,40.3981855,-105.07242
402,39.9315606,-105.0536499
403,38.5453232,-106.9331166
404,39.5642783,-104.8649414
405,38.3085721,-104.5958788
406,39.726984,-105.0980224
407,39.1169451,-108.5399162
408,37.4039371,-102.6148488
409,39.7725725,-104.8997082
410,40.2615535,-103.7955832
411,40.3703988,-105.0809953
412,38.8236239,-104.8238018
413,40.4216194,-105.0597974
414,39.532644,-107.3261154
415,39.6053981,-104.8999218
416,39.6738912,-104.8464196
417,37.4779684,-105.8949143
418,40.543788,-105.040957
419,39.6915116,-104.9411669
420,39.6687677,-104.8288176
421,39.6614685,-104.8617927
422,40.0830032,-108.8014288
423,39.8497144,-104.9882878
424,39.0922597,-108.5931235
425,40.6199516,-103.2274175
426,38.7946711,-104.8077903
427,39.1383794,-103.4735315
428,38.0534613,-103.7188936
429,38.0697813,-102.6104986
430,38.9351456,-104.8114627
431,38.2739512,-104.6083289
432,38.794671,-104.8077516
433,39.6608182,-104.8632027
434,39.6783078,-104.9090866
435,38.310793,-104.66109
436,39.9270826,-105.0942695
437,41.2430133,-73.1021348
438,41.8331509,-72.4679398
439,41.97559640000001,-72.58103179999999
440,41.2905624,-72.67281369999999
441,41.2815316,-72.45886899999999
442,41.2894399,-72.9300463
443,41.3731192,-72.12027739999999
444,41.6264383,-72.7753788
445,41.17432,-73.1995839
446,41.7236378,-73.2266357
447,41.686137,-72.6543935
448,41.59870919999999,-73.40645479999999
449,41.4424474,-72.0175103
450,41.2810166,-73.4959601
451,41.159779,-73.421336
452,41.2781133,-73.02527409999999
453,41.3520893,-72.4163135
454,41.60388,-73.1122264
455,41.5372345,-72.6153487
456,41.3766696,-73.531504
457,41.9220662,-73.0718406
458,41.9139151,-71.9071123
459,41.9758944,-73.42092170000001
460,41.4147131,-73.37976479999999
461,41.256806,-72.832842
462,41.7643434,-72.66116439999999
463,41.7370971,-72.7928767
464,41.03784599999999,-73.5471136
465,41.2172135,-73.0640243
466,41.683174,-72.653684
467,41.4460173,-72.8446447
468,41.7104018,-72.8133625
469,41.6073165,-72.7090942
470,41.88216269999999,-72.8280072
471,41.539236,-72.85220249999999
472,41.2275212,-73.1824402
473,41.871399,-72.8103272
474,41.5159852,-72.0961859
475,41.179177,-73.2471868
476,41.729149,-72.7068745
477,41.6578266,-72.36715769999999
478,41.7440692,-72.6346597
479,41.6728732,-72.94253379999999
480,41.2477828,-73.10365630000001
481,41.1208831,-73.4060934
482,41.2477828,-73.10365630000001
483,41.2311855,-73.1507468
484,41.323426,-72.8417256
485,41.1443657,-73.49991279999999
486,41.3485119,-72.9337838
487,41.533313,-72.61340129999999
488,41.8348447,-72.7074993
489,41.4875644,-73.0558849
490,39.6881852,-75.6083512
491,39.1794836,-75.5522792
492,39.7261431,-75.5792037
493,39.7322115,-75.5632406
494,39.65729410000001,-75.7007118
495,38.5824271,-75.28885129999999
496,39.1523831,-75.50255609999999
497,39.29988,-75.60435000000001
498,39.1284138,-75.5173428
499,38.9449855,-77.06345739999999
500,38.8995522,-77.0273481
501,38.9039943,-77.03926539999999
502,38.9416807,-77.02426369999999
503,38.9017281,-77.011766
504,38.9177239,-76.9767439
505,38.8841308,-77.0191504
506,38.9567058,-77.0274464
507,30.4157709,-87.2048095
508,28.0233973,-81.7317145
509,29.1669415,-82.09606389999999
510,27.983922,-82.5003588
511,27.6576914,-80.39787679999999
512,26.5118776,-81.91592399999999
513,26.0995663,-80.13934739999999
514,25.765728,-80.2582937
515,30.1816998,-85.683174
516,26.2032596,-80.1818998
517,26.2074789,-80.15690099999999
518,26.1645868,-80.1931731
519,28.2318748,-80.71528289999999
520,30.460949,-84.258574
521,25.7657158,-80.2583114
522,27.977138,-82.4851575
523,30.3460975,-81.6631774
524,27.3101391,-82.449593
525,27.6569327,-80.3948892
526,27.4995107,-82.5637911
527,27.7868877,-82.72924259999999
528,29.6746671,-82.3445842
529,26.6272854,-80.0769773
530,30.4791398,-84.2312139
531,28.8246294,-81.713554
532,29.830607,-81.321101
533,27.9793261,-81.8895404
534,26.1138047,-80.3478981
535,27.9639002,-82.7275883
536,27.195632,-80.22448899999999
537,29.1312915,-81.0239481
538,25.7922634,-80.3431992
539,26.5558569,-81.7548595
540,30.4757717,-84.2382112
541,29.213112,-81.0826232
542,28.6021045,-81.38702479999999
543,27.8787316,-82.756458
544,26.4871561,-80.08704379999999
545,28.2380086,-80.70968789999999
546,27.9181256,-82.7124093
547,29.0701853,-82.2501343
548,27.968286,-82.7565386
549,28.5087654,-81.3784232
550,28.1645011,-80.6447067
551,28.5659785,-81.32810049999999
552,28.5336412,-81.7355855
553,26.71171,-80.101475
554,30.4263317,-86.6353647
555,27.9669101,-82.4854612
556,28.6155364,-81.30994079999999
557,28.258189,-82.6755562
558,29.8306073,-81.3211005
559,26.5113765,-80.0909886
560,27.3166932,-80.4063089
561,27.227642,-81.8523101
562,30.1679075,-85.7018636
563,28.0448829,-81.9598316
564,28.0205999,-82.52511510000001
565,26.363471,-80.10036869999999
566,30.1844302,-81.7121548
567,28.3187322,-81.5543829
568,26.6145274,-80.0893918
569,29.8408815,-84.68088619999999
570,28.1954214,-82.5308651
571,29.2321783,-81.0876244
572,26.7106695,-80.1020704
573,27.5387205,-81.5052506
574,26.1967632,-80.1332414
575,30.7757564,-85.5571317
576,28.1293325,-80.6554128
577,26.1226591,-80.2577452
578,28.810823,-81.87785819999999
579,26.1220374,-80.2579773
580,30.7700651,-85.55817440000001
581,28.9084994,-81.9762075
582,27.1004008,-82.4014042
583,26.5346096,-81.8514639
584,30.1006309,-84.3838145
585,29.2782361,-81.0810453
586,28.0706807,-82.425311
587,28.0139213,-82.78291200000001
588,28.5268195,-82.5557551
589,30.1750817,-82.66982039999999
590,28.3474297,-81.4154622
591,30.4733109,-87.2009705
592,30.3255162,-81.5485856
593,26.0244318,-80.22848189999999
594,25.6537448,-80.4003607
595,26.0111729,-80.18521799999999
596,26.5996397,-81.8629438
597,28.5522018,-81.7200794
598,30.2901137,-81.6339899
599,27.0100463,-82.1422515
600,29.6900887,-82.39437579999999
601,28.6252203,-80.8212128
602,30.1788331,-81.7400287
603,28.4916252,-82.4318243
604,28.2644476,-81.442877
605,28.53943,-81.3725506
606,29.1713248,-82.13352479999999
607,29.6463407,-81.6928015
608,27.6320946,-80.392438
609,27.1082245,-82.3864603
610,27.9807988,-82.3395437
611,27.214571,-81.8569804
612,27.8426142,-82.6811676
613,26.5135265,-80.07951179999999
614,28.2104359,-82.6791456
615,28.9448321,-81.285691
616,28.0195449,-81.7300357
617,30.7376541,-86.564241
618,27.9643337,-82.7465452
619,27.4964373,-82.5036574
620,25.8258947,-80.3143387
621,26.9357777,-80.0881938
622,27.0151024,-82.05200669999999
623,29.0622001,-82.06484569999999
624,28.019751,-82.5023466
625,30.2504125,-83.2417536
626,27.3165132,-80.4054979
627,27.943994,-82.4862045
628,28.3988434,-80.705691
629,29.26229799999999,-81.0842615
630,25.8041924,-80.3340353
631,29.7004716,-82.3875485
632,28.1859595,-82.46559599999999
633,28.5261877,-82.55533609999999
634,28.2312868,-80.712047
635,28.0201352,-82.5038241
636,28.6722653,-81.385221
637,25.7685469,-80.3374936
638,27.8984567,-82.7143968
639,25.7024564,-80.3464624
640,28.0797464,-82.7403446
641,26.7140683,-80.09714369999999
642,26.2072283,-80.15011799999999
643,30.2563398,-81.5970825
644,28.2561403,-82.7006517
645,25.6853441,-80.3821461
646,25.7837095,-80.2966738
647,25.8900457,-80.170461
648,25.7801625,-80.230955
649,25.6679711,-80.3781544
650,33.91268549999999,-84.3600944
651,31.9403094,-81.0534021
652,30.8809423,-83.294725
653,34.2731875,-85.18192839999999
654,31.59942269999999,-81.9001235
655,33.8657081,-83.4485739
656,34.3010374,-83.8210608
657,33.824592,-84.2603501
658,32.816008,-83.703771
659,30.853083,-83.99489899999999
660,33.4813933,-82.0896927
661,33.8396193,-84.2404748
662,33.9410642,-84.5120599
663,34.9374867,-85.19856879999999
664,33.507548,-82.10638050000001
665,32.9974924,-85.047995
666,32.41090760000001,-81.7666536
667,34.438024,-83.108891
668,33.9062206,-84.43818999999999
669,30.9041149,-84.55636969999999
670,34.2896522,-85.14743
671,31.1858586,-83.7658482
672,33.2167319,-84.2909525
673,33.721819,-84.7321276
674,32.1988769,-83.17392319999999
675,32.1988038,-82.39073859999999
676,32.540082,-84.9609871
677,30.8997046,-83.3317192
678,34.7585205,-84.9609426
679,34.464036,-84.4498588
680,33.6044989,-83.853056
681,33.9041077,-84.3600788
682,33.0750851,-82.0045246
683,34.1075673,-82.8602343
684,30.8706721,-83.2833849
685,31.7781101,-82.34425660000001
686,32.2090859,-82.3902303
687,31.2138779,-82.3559117
688,31.4674146,-83.47969839999999
689,32.0653422,-81.1622799
690,34.2098741,-84.1355952
691,33.4830653,-82.08930989999999
692,31.8527379,-81.595254
693,34.0015529,-84.15981750000002
694,31.1349131,-83.4405936
695,31.2099367,-81.51260219999999
696,32.0376176,-81.05722399999999
697,32.2971391,-83.4818365
698,33.2619828,-84.2948785
699,32.922844,-83.730655
700,34.8861071,-83.9610829
701,33.9062206,-84.43818999999999
702,33.8854082,-83.454393
703,31.60796,-84.168943
704,33.9971126,-84.5266424
705,33.5804577,-84.39120439999999
706,34.5106146,-84.924718
707,33.4611884,-82.5058488
708,33.618696,-84.07857299999999
709,30.8725977,-83.28909089999999
710,33.9201971,-84.1819215
711,32.5707062,-84.96785059999999
712,32.2195714,-82.41274539999999
713,33.9652916,-83.4031615
714,33.9902835,-84.3493986
715,33.8971307,-84.4834577
716,33.9529933,-84.23866389999999
717,34.3273971,-83.80739659999999
718,31.2167232,-82.3559117
719,32.0264595,-81.0969362
720,34.3391047,-83.84854419999999
721,32.5501833,-84.95092819999999
722,34.9118562,-85.1307204
723,31.977913,-83.778966
724,31.2947414,-82.8478475
725,31.2028727,-81.984787
726,33.5692845,-85.0714794
727,20.8890813,-156.497658
728,21.3163894,-157.8704992
729,21.4186026,-157.8017738
730,20.0224212,-155.6645509
731,21.3184043,-157.8731073
732,20.8874523,-156.4868806
733,21.3357473,-157.9178975
734,19.5181493,-155.9206778
735,47.7495796,-116.8280143
736,43.5912011,-116.2965525
737,42.55663810000001,-114.4685649
738,42.5374225,-113.7797703
739,47.7150568,-116.7982218
740,43.6040239,-116.3531725
741,48.277795,-116.5491403
742,42.5926767,-114.4675031
743,43.466247,-111.9937309
744,43.5901569,-116.2181435
745,42.0975306,-111.8733471
746,42.6209928,-113.6870133
747,43.6230401,-116.3939033
748,44.025688,-116.924647
749,42.3173966,-111.3000145
750,47.6937113,-116.7929232
751,47.493158,-115.9587279
752,42.1893076,-112.2502308
753,43.466247,-111.9937309
754,43.8257667,-111.7754862
755,43.58329029999999,-116.3587593
756,43.5996828,-116.3425261
757,43.6015757,-116.3929873
758,43.6071733,-116.5161328
759,42.8405496,-112.4290973
760,41.7658861,-88.3297764
761,42.0288595,-87.75125659999999
762,39.8099694,-89.6567571
763,38.7300355,-87.72147989999999
764,41.4927644,-90.5370822
765,38.5612886,-89.98327599999999
766,37.7464246,-89.0079954
767,42.2645844,-89.0338003
768,39.9380079,-91.3356151
769,37.7368,-88.5323228
770,38.5707439,-89.92219999999999
771,39.1577019,-90.6186829
772,39.10423919999999,-90.3219788
773,39.6081511,-90.8140701
774,38.6784217,-88.4813691
775,38.2972043,-88.9390202
776,39.3017718,-90.4073088
777,42.0925081,-88.01872840000001
778,41.1698001,-87.87281209999999
779,40.4809772,-88.9420973
780,37.7456091,-89.0037036
781,38.890573,-90.1709346
782,41.84454160000001,-89.4793127
783,40.1481464,-88.27216
784,38.9582995,-89.09519499999999
785,41.8476533,-88.0298163
786,40.4129212,-91.13400899999999
787,38.0720663,-89.38224939999999
788,39.0142459,-87.748566
789,40.864483,-90.9612528
790,41.6576828,-87.73818469999999
791,38.7364526,-88.0775566
792,40.29666539999999,-90.0514158
793,40.9242608,-90.6522449
794,39.8741652,-88.95608639999999
795,41.7967451,-87.8863882
796,42.3569514,-87.90342199999999
797,42.032731,-87.757808
798,39.9477052,-90.21277959999999
799,39.7924337,-89.7009722
800,41.5283622,-88.1315408
801,40.0973642,-88.2771575
802,40.7897832,-89.6254956
803,38.3069181,-88.94164839999999
804,41.8453402,-87.9749492
805,40.700639,-89.5954168
806,41.3607522,-88.4222882
807,41.5260943,-87.7028095
808,42.26410569999999,-89.0091943
809,41.8465267,-87.9279835
810,38.5963489,-89.99292520000002
811,42.0106354,-87.87085619999999
812,40.447,-90.6643079
813,42.0856282,-87.82173829999999
814,39.379333,-89.085585
815,38.5739406,-90.18509759999999
816,41.3250628,-87.8010005
817,41.7139544,-87.7754493
818,41.6816644,-87.70194269999999
819,42.183791,-88.1024383
820,41.98884,-87.70411440000001
821,41.8512645,-87.94290079999999
822,38.7368469,-89.94622559999999
823,41.5081985,-90.5763984
824,40.9884204,-90.3635683
825,41.6086714,-87.65899979999999
826,42.2609708,-89.0556632
827,41.4600653,-90.1578376
828,40.5151637,-88.9553011
829,41.5466664,-87.98068789999999
830,42.0396934,-87.8655632
831,41.329263,-89.1947484
832,41.6571457,-87.9918477
833,41.5413484,-88.16016570000001
834,38.2028932,-89.9954044
835,39.80440240000001,-89.65127509999999
836,41.6802745,-87.6811116
837,41.8087571,-89.6557431
838,41.8453428,-87.9415223
839,41.9032333,-88.03563799999999
840,40.6987368,-90.0047742
841,41.9858242,-87.9835509
842,42.0661918,-88.0295067
843,41.9905693,-87.7162486
844,41.5538675,-87.7970055
845,42.0327336,-87.75768939999999
846,41.810707,-89.66065189999999
847,41.790114,-87.8738092
848,41.8282,-88.02282
849,41.8818254,-87.6317029
850,41.9839369,-88.14354949999999
851,40.7761435,-87.73641959999999
852,41.9967483,-87.74860679999999
853,41.9964323,-87.8082654
854,39.4886182,-88.2757853
855,41.9618829,-87.7980235
856,41.5562705,-87.8080035
857,42.0323985,-87.8642986
858,41.5525241,-87.8145579
859,41.7499286,-87.7106036
860,40.956812,-90.3829835
861,38.3812333,-88.37522919999999
862,41.57837809999999,-87.5709062
863,41.9203888,-88.2705257
864,41.2327172,-89.92753139999999
865,39.4057615,-88.80783919999999
866,41.8481681,-87.93462919999999
867,41.8469486,-87.9796447
868,42.0551119,-87.75561309999999
869,41.7361347,-88.01514379999999
870,42.0015873,-87.7913715
871,41.7617752,-87.93888009999999
872,41.79071709999999,-88.28249629999999
873,41.998061,-87.72368999999999
874,41.7780571,-87.7750073
875,41.5644825,-87.5553837
876,39.1272439,-88.5507351
877,41.8106497,-88.2016785
878,42.0103515,-87.88890769999999
879,41.9375966,-87.9782291
880,41.5240581,-87.7032797
881,41.7623842,-88.0089033
882,38.1231654,-89.7007342
883,42.1415446,-87.79301600000001
884,41.9578612,-88.0853817
885,41.6920413,-87.6814485
886,42.016728,-87.7621418
887,41.7327694,-87.6631929
888,39.7614922,-89.6442065
889,42.1452999,-87.86249459999999
890,41.73512590000001,-87.6932253
891,41.9243052,-88.0453254
892,41.9003841,-87.64878619999999
893,41.028882,-85.2850493
894,37.9739276,-87.55573129999999
895,41.6963489,-86.1816525
896,39.72388309999999,-86.0974324
897,39.4850402,-87.4125785
898,41.5986342,-86.7397908
899,41.4901749,-87.0503648
900,39.9659053,-85.9931793
901,41.6943438,-86.1903529
902,41.2512994,-85.83110599999999
903,38.7330552,-86.4712988
904,41.4629381,-87.3172335
905,39.1150099,-84.8832972
906,40.0955305,-85.6812084
907,41.7212574,-86.2490716
908,39.2516074,-85.89526459999999
909,41.0567576,-86.595827
910,39.8704248,-86.0799828
911,39.9091634,-86.2279185
912,39.4054274,-86.44027849999999
913,39.9971743,-85.9275001
914,41.7099631,-86.2008841
915,40.0445468,-86.9009274
916,39.9143512,-86.0759068
