,Lat,Lng
64,43.6486789,-114.3496899
65,38.8995477,-90.1591567
66,39.9356331,-91.3983503
67,41.861385,-87.70558899999999
68,38.9073839,-90.1718152
69,41.6586704,-87.6770674
70,41.60745439999999,-87.6596663
71,37.7310904,-88.52478029999999
72,42.00540520000001,-88.0155173
73,41.9613282,-88.7224268
74,42.4489467,-90.45775259999999
75,39.0151072,-89.78938149999999
76,37.4103431,-88.3558252
77,38.970641,-89.098878
78,38.1239588,-89.69153639999999
79,41.8962222,-87.62183449999999
80,41.7768305,-87.6015908
81,38.792688,-85.36384330000001
82,40.197283,-85.414193
83,39.6365539,-86.13254599999999
84,41.0288887,-92.38950489999999
85,40.7555228,-92.8568047
86,37.0019009,-101.9053025
87,38.4801788,-100.4691772
88,37.26794599999999,-99.33211519999999
89,37.1339667,-96.1890801
90,37.9846055,-101.7426286
91,37.4374237,-100.9856235
92,39.8997686,-95.807109
93,37.4096646,-95.7085129
94,38.3426807,-97.01044999999999
95,37.9488038,-95.39166469999999
96,39.5366253,-95.12823859999999
97,38.0322261,-84.52322769999999
98,38.3833638,-84.2775865
99,36.9226843,-84.12029340000001
100,32.7748904,-91.9171756
101,32.6172391,-93.28635560000001
102,31.6938214,-92.1575962
103,30.38026,-91.094277
104,44.8016128,-68.7712257
105,31.6469583,-91.55484179999999
106,46.7026897,-67.98997469999999
107,45.45948629999999,-69.59058139999999
108,44.4259092,-69.0064234
109,39.2717008,-76.6735285
110,42.7091432,-71.15061539999999
111,42.4858758,-71.2064984
112,41.4570063,-70.5517789
113,43.9582193,-86.43022069999999
114,43.0212629,-83.7046814
115,42.890276,-83.63718779999999
116,42.61863,-83.0929196
117,42.3535426,-83.055094
118,42.5925502,-83.49885599999999
119,45.9466777,-86.2761068
120,45.314498,-85.274851
121,43.878245,-85.52119069999999
122,47.876346,-95.0169401
123,47.311712,-95.973001
124,44.77472960000001,-94.9724885
125,34.49699,-89.0279582
126,45.9905556,-95.97555559999999
127,31.5892013,-90.4580392
128,31.7048425,-91.0685345
129,31.5279831,-91.3884516
130,31.2508648,-90.47388819999999
131,32.7715227,-89.1167275
132,32.2436275,-90.0714964
133,31.0820299,-91.0587631
134,38.6446539,-90.4464897
135,38.6352373,-90.2650845
136,38.6362225,-90.44651999999999
137,38.9381593,-92.3285856
138,39.0917436,-93.21277429999999
139,37.3027135,-89.57166199999999
140,38.8156329,-94.5030682
141,37.6455993,-91.53598079999999
142,37.002441,-91.70299659999999
143,37.6230608,-90.6446948
144,38.6374922,-90.2652998
145,46.5830613,-111.9975374
146,47.8203555,-110.67221
147,46.79112500000001,-105.3156054
148,46.4373486,-109.8409773
149,45.5821958,-107.4488586
150,40.7074865,-99.08117209999999
151,41.2575141,-96.0049478
152,41.3218208,-96.0213242
153,40.1049527,-99.36522459999999
154,40.5243796,-97.58774389999999
155,40.108577,-96.14996459999999
156,42.8245631,-98.468482
157,40.66692339999999,-96.186759
158,41.443934,-97.7326154
159,41.16978779999999,-97.5490124
160,40.02671429999999,-98.0662114
161,40.0915582,-98.5280755
162,40.155788,-97.1749473
163,42.1340482,-98.0302926
164,40.8634802,-99.9825261
165,42.4658835,-97.9171564
166,41.6834792,-98.0054163
167,41.2910499,-99.9229507
168,40.882476,-97.592109
169,41.1927583,-79.397693
170,41.2175929,-98.4629416
171,40.0566711,-101.5370975
172,42.8793373,-100.538124
173,42.35871280000001,-97.7857721
174,42.3606206,-97.59594969999999
175,27.4828573,-82.62386529999999
176,42.1055877,-96.71103339999999
177,40.5241871,-101.6504217
178,40.0777552,-95.6078515
179,40.64136,-96.9367695
180,42.116521,-102.8697302
181,40.7858929,-99.7589814
182,40.2053372,-100.6081311
183,40.3161806,-96.7495665
184,36.1810342,-115.3173607
185,36.0046332,-115.1149857
186,36.0728432,-115.0304734
187,38.9195628,-119.7189852
188,38.9840873,-119.166905
189,40.7853474,-74.1770758
190,40.34029109999999,-74.6232395
191,39.08754070000001,-74.81693020000002
192,40.3534817,-74.0639715
193,40.4958892,-74.44855989999999
194,40.2921309,-74.80531429999999
195,40.8129043,-74.20373359999999
196,39.7076315,-75.3178987
197,40.2168412,-74.6724699
198,27.9150179,-82.8036438
199,33.15758539999999,-105.7741541
200,36.8052353,-108.6914076
201,35.0790586,-108.8104812
202,35.6987639,-108.1396562
203,35.4342328,-97.4079848
204,32.2603723,-107.7678531
205,40.7896393,-73.95417420000001
206,41.9360279,-73.9132023
207,40.7471198,-73.8253655
208,42.876489,-76.988304
209,42.4578897,-75.05229159999999
210,42.6956943,-74.9235838
211,40.8711487,-73.6225297
212,40.753287,-73.70706349999999
213,40.6537129,-73.6302967
214,41.0258774,-73.7696654
215,40.8804769,-73.88116169999999
216,41.7093868,-74.7372731
217,40.909791,-73.1161755
218,41.7354523,-75.04296599999999
219,36.0014258,-78.9382286
220,36.0896734,-80.2713468
221,36.3267206,-78.5932918
222,36.3338756,-78.39559860000001
223,35.78,-80.89
224,35.4770574,-83.3205859
225,35.1197845,-80.7146208
226,36.1323341,-77.4291154
227,36.5095115,-81.1150447
228,36.0604388,-81.8892477
229,48.8434415,-99.7483567
230,46.09523249999999,-100.6281136
231,48.6727653,-102.0829193
232,47.7341547,-97.5667543
233,47.44972010000001,-99.1262234
234,48.7938813,-97.6223098
235,48.4931522,-99.21104299999999
236,39.745105,-84.1862546
237,39.4986323,-84.3150453
238,41.6633563,-81.24732279999999
239,39.7698344,-84.20269569999999
240,41.672489,-80.85994
241,41.6935557,-83.6257808
242,39.747226,-84.1994027
243,39.7743262,-84.1682907
244,39.1375049,-84.50112990000001
245,34.9363612,-95.7502026
246,33.8827686,-94.8112299
247,36.1150603,-97.0749713
248,35.0479617,-97.9617378
249,35.4382093,-96.01567279999999
250,34.8391179,-97.6263761
251,35.5674226,-97.5118644
252,34.1572807,-97.97954159999999
253,35.810177,-97.944842
254,34.89241030000001,-99.50121
255,35.998193,-96.6059788
256,36.1480219,-98.9244647
257,45.6482496,-118.8124252
258,40.9860895,-76.88177929999999
259,39.9816593,-75.1347906
260,40.6186591,-79.7354855
261,40.340821,-76.417744
262,41.9800398,-76.52068109999999
263,39.9504425,-75.1925902
264,40.242681,-75.6120995
265,41.843272,-79.154769
266,39.92872190000001,-75.2687203
267,40.8085788,-79.56145769999999
268,40.86727399999999,-79.8805124
269,39.8557631,-75.3681915
270,39.9885015,-75.25734
271,40.3209181,-79.39390139999999
272,40.1851512,-74.9214068
273,40.6127379,-75.52921669999999
274,40.997764,-75.260072
275,39.948865,-75.1929023
276,18.4550543,-66.0654679
277,18.0037384,-66.6104852
278,18.4110886,-66.0685076
279,18.1505887,-65.8266744
280,18.4462302,-66.0735383
281,18.1550847,-65.8356001
282,17.9801336,-66.1100877
283,18.1814651,-66.8348845
284,18.1528572,-65.8341884
285,18.3616158,-66.0723737
286,18.030733,-66.59396
287,18.2013452,-67.1451549
288,18.3960081,-66.0738624
289,18.4213263,-66.05669929999999
290,18.143717,-66.2628471
291,18.4449339,-66.0696675
292,18.0943797,-67.033884
293,17.9970214,-66.6180176
294,17.9870515,-66.058249
295,18.3968124,-66.1627554
296,18.3960081,-66.0738624
297,18.4672197,-66.7313808
298,18.3987918,-66.03898099999999
299,18.3891646,-66.1702348
300,18.4423643,-66.63406619999999
301,18.2222898,-66.05568989999999
302,41.4969705,-71.3047644
303,18.3664133,-66.161981
304,18.3896633,-66.09884439999999
305,18.3977117,-66.1472788
306,18.0295606,-66.8571953
307,18.386568,-67.1054992
308,18.392361,-65.9790944
309,18.0489279,-66.5531847
310,18.4346023,-66.48237139999999
311,18.4428572,-66.41960569999999
312,18.444247,-66.6464068
313,18.43218,-66.47695639999999
314,18.24232,-66.02084789999999
315,18.3551846,-66.0400062
316,18.2028218,-67.1398281
317,18.3997905,-66.06815
318,18.3356291,-65.6532034
319,18.0818046,-67.0397246
320,18.3616158,-66.0723737
321,18.4187832,-66.0556935
322,18.385531,-66.53407229999999
323,18.3321123,-65.65012159999999
324,18.3958646,-66.0736306
325,34.8834489,-82.7073573
326,34.83,-82.60000000000001
327,34.8403724,-82.4214408
328,33.5605114,-79.0428567
329,34.0872139,-81.1596497
330,34.3799029,-81.1015745
331,44.9923228,-101.2435495
332,43.2831381,-100.8705174
333,43.99126529999999,-97.1179363
334,43.1821097,-99.2941225
335,43.1691637,-101.7267294
336,45.4485119,-99.6622895
337,44.0392471,-101.662824
338,45.221913,-96.6175485
339,43.175328,-97.0839656
340,44.3860427,-97.5611172
341,43.2355446,-99.42929269999999
342,36.1335124,-82.4130576
343,36.5854658,-82.256802
344,36.1296572,-86.8447886
345,35.1400446,-87.3699788
346,34.9887662,-84.3709312
347,32.536904,-94.36903919999999
348,35.5723948,-100.9640679
349,30.0039505,-97.1360218
350,28.8081385,-96.9986111
351,32.3381076,-102.5458478
352,28.9331124,-98.5260352
353,32.1672715,-94.34690510000001
354,29.3285974,-96.1174149
355,29.4281027,-98.4982673
356,33.7101281,-96.5854456
357,33.1218888,-96.12420499999999
358,34.4370092,-100.2263215
359,30.7310246,-94.9388924
360,25.9780246,-97.51463439999999
361,29.7241504,-95.38395570000002
362,31.1148929,-102.2109909
363,33.1477609,-100.2278661
364,31.2334126,-101.9358321
365,32.4909017,-99.7215827
366,33.1572901,-99.7446581
367,30.6511957,-97.0205273
368,31.5322438,-94.1029336
369,31.3417042,-93.8479108
370,30.595041,-98.2714396
371,27.7488804,-97.3863616
372,40.6590658,-111.891794
373,40.6441568,-111.8834631
374,44.1969972,-72.5019392
375,43.0837776,-72.63877
376,43.31724759999999,-72.44948480000001
377,38.0280212,-78.51062569999999
378,37.2279279,-77.40192669999999
379,37.1238621,-81.4891016
380,37.7911347,-79.8826878
381,47.651649,-117.4241981
382,47.6208736,-122.1868731
383,47.2595367,-122.4529018
384,47.65718769999999,-118.1462691
385,47.25,-122.44
386,39.6521441,-79.9551166
387,37.7725354,-80.46927409999999
388,39.6810712,-80.8501977
389,39.1434,-80.0620105
390,39.4651358,-79.6777494
391,44.6779681,-90.17992989999999
392,43.16401279999999,-88.1384415
393,43.0253531,-102.557829
394,18.340328,-64.9146707
395,43.3236103,-87.9283538
396,45.8397399,-91.87068219999999
397,44.9413403,-92.37873959999999
398,43.034754,-108.418676
399,41.6027508,-109.2462622
400,29.935319,-96.876246
401,33.2206581,-96.9135249
402,28.1323928,-82.75789050000002
403,13.5008229,144.775591
404,13.5248559,144.8232454
405,15.2086299,145.7303467
406,25.7887037,-80.2158355
407,58.32901640000001,-134.4649167
408,33.38155,-111.8446551
409,34.4583528,-88.1473202
410,39.3675541,-121.6894693
411,39.6535955,-104.9809702
412,28.814723,-81.2836294
413,34.6018764,-120.1261802
414,35.8668678,-90.63670429999999
415,61.1829647,-149.7999673
416,34.1316581,-109.2854778
417,26.2627408,-80.2017287
418,34.2163022,-119.1558102
419,34.1344486,-118.0416623
420,33.9772213,-117.3815694
421,37.9128769,-122.0409498
422,31.1746295,-81.4848799
423,34.589122,-94.2216522
424,32.0303424,-81.089434
425,34.4858185,-93.0362421
426,38.9287881,-77.0143272
427,34.0739842,-117.3516464
428,31.2962978,-86.4947624
429,37.7759705,-121.9582426
430,36.8424331,-119.780467
431,33.9007155,-84.78151009999999
432,33.5230165,-82.5017543
433,40.7840778,-124.1428551
434,34.0270998,-118.4863064
435,36.6090539,-118.0578529
436,30.4761201,-87.2125267
437,32.8814007,-111.7097636
438,33.7085114,-87.8245026
439,33.525601,-112.1020655
440,34.2419558,-87.5914018
441,34.05731,-118.3623112
442,39.7571986,-121.5701798
443,33.609364,-112.1801515
444,27.7789005,-82.6500231
445,40.52139,-105.0085323
446,33.9821449,-118.4392262
447,27.8257979,-82.7023462
448,39.9702371,-105.0860294
449,37.8914368,-122.0589418
450,28.3353563,-80.7227819
451,38.25459,-122.6316537
452,38.462922,-121.4166888
453,37.7893799,-122.4167294
454,38.6694026,-121.313993
455,33.90851,-84.35338039999999
456,34.1262252,-87.99089149999999
457,37.4044098,-102.6129434
458,32.6823156,-114.6348728
459,34.510017,-93.05718949999999
460,32.5523787,-86.1866697
461,37.9828996,-122.0337565
462,33.3721312,-86.99087469999999
463,26.7248892,-80.0521826
464,33.7503708,-116.9601303
465,33.3914626,-111.6120874
466,31.552791,-110.2300732
467,36.2211168,-119.3385333
468,28.1952918,-82.3519704
469,39.8635551,-104.9857089
470,28.5751245,-81.3696726
471,39.1905445,-106.8395937
472,27.3910617,-82.4351207
473,39.138174,-121.5942279
474,33.8196827,-117.9097961
475,40.5792605,-102.2902942
476,37.82108470000001,-122.2627294
477,37.7628857,-122.4574735
478,35.2922411,-120.665834
479,36.8352022,-119.7655278
480,34.0964254,-118.3252367
481,35.1303509,-118.4487561
482,38.9437638,-76.99157310000001
483,34.1312113,-117.321673
484,31.34045059999999,-110.9599775
485,34.0471692,-94.3522213
486,28.2038231,-82.6597451
487,33.841043,-87.2365408
488,38.4950726,-122.7519949
489,41.9795964,-72.39110219999999
490,34.2195108,-83.4690033
491,27.5396502,-81.5105882
492,35.2196635,-90.78626779999999
493,25.7923234,-80.2133302
494,36.10920309999999,-94.1595346
495,33.0104736,-82.4055638
496,34.2744991,-119.2577289
497,33.458103,-112.0260654
498,38.4802843,-102.7848581
499,34.4722857,-117.2980128
500,34.5275301,-117.2934438
501,26.1264969,-80.2053767
502,26.0133725,-80.31199889999999
503,33.2524139,-86.8130445
504,35.4621303,-93.4442736
505,40.25971870000001,-103.795364
506,31.1268079,-87.0734952
507,34.0787364,-117.6960075
508,30.707876,-88.1016752
509,38.9114004,-77.0753587
510,28.0380294,-82.7075938
511,40.5855541,-122.3877573
512,31.601142,-81.8998859
513,30.7354381,-86.5623119
514,33.9694112,-84.5516503
515,38.4437589,-122.7011068
516,38.9367111,-77.1085964
517,40.1822195,-105.1260783
518,61.56316029999999,-149.2576383
519,27.227471,-81.8510371
520,30.1833974,-82.6878316
521,33.3841192,-111.7226103
522,29.2001684,-81.05425679999999
523,31.23790679999999,-85.45675700000001
524,34.1785499,-84.14032399999999
525,28.950209,-81.9582652
526,38.3883256,-121.9391703
527,39.529099,-104.871212
528,32.8430702,-87.89029239999999
529,36.3099923,-94.1840167
530,32.5926756,-82.34756259999999
531,35.3727847,-119.0276426
532,30.45869939999999,-85.0500964
533,25.703464,-80.2937183
534,41.3351303,-73.08904
535,33.78851050000001,-118.1453383
536,26.3585783,-80.10220129999999
537,28.3596482,-80.6233256
538,33.9127726,-118.0988257
539,35.0545456,-93.388009
540,31.8887641,-85.1563565
541,25.8132587,-80.1414604
542,39.5486032,-104.7710493
543,38.4716882,-122.7273135
544,36.2062367,-121.1328224
545,33.5059347,-86.801914
546,36.6966688,-121.6330887
547,36.3829411,-91.8104285
548,26.5442056,-81.84959479999999
549,39.6433972,-106.3814469
550,26.2068048,-80.1110149
551,33.7631996,-116.4041418
552,64.8313008,-147.7397981
553,36.1898192,-94.5075045
554,33.032552,-85.0586022
555,31.144417,-83.4242471
556,26.1866679,-80.1196531
557,33.274677,-88.089069
558,33.1644285,-86.2555388
559,33.7542839,-117.8328006
560,33.711153,-117.8849367
561,34.071352,-117.944755
562,39.7394694,-104.9423077
563,33.4974067,-112.0488115
564,33.78062510000001,-117.8660831
565,39.0904811,-108.5627055
566,36.6083032,-119.4520566
567,26.9406218,-82.04005819999999
568,33.6596577,-112.3734654
569,35.2892132,-93.7248661
570,27.8966144,-81.565241
571,28.5521875,-81.7214326
572,35.25104,-91.6928508
573,34.7939615,-87.6826906
574,40.5716484,-105.0566547
575,25.741206,-80.294507
576,33.9782824,-112.7391411
577,34.004403,-86.003626
578,39.7163135,-105.1293633
579,34.6411375,-120.4395191
580,34.0255642,-117.686109
581,41.8027921,-72.7294814
582,32.2265084,-110.8547912
583,32.4292722,-87.05602499999999
584,30.6789138,-88.1987853
585,33.1856484,-117.2904359
586,33.7305509,-117.8283481
587,32.1853931,-83.17796330000002
588,39.1530652,-123.2028906
589,40.5823366,-124.1363749
590,37.768222,-122.4345926
591,37.7064867,-122.1647052
592,34.16109790000001,-85.6506421
593,34.0903051,-118.1440538
594,32.7515656,-117.16039
595,39.5213602,-122.2084362
596,34.0363829,-117.2052706
597,41.7745877,-72.69849190000001
598,40.0569208,-106.3904418
599,31.76996,-82.3501424
600,34.73540759999999,-112.0290068
601,35.0358297,-110.6925977
602,36.3429294,-92.3944544
603,33.3890879,-111.8746363
604,28.0608718,-81.9546909
605,41.2129367,-73.1785536
606,34.2892065,-118.745137
607,36.0516946,-90.4985428
608,30.2537365,-81.5813663
609,34.0237682,-118.1841496
610,26.7566728,-80.0629141
611,26.0818875,-80.364734
612,30.903945,-87.785172
613,32.7916133,-117.0954049
614,35.0859847,-92.4576613
615,34.4429132,-119.2644067
616,32.8473009,-83.618713
617,36.12654759999999,-92.1281467
618,37.7557265,-122.4047381
619,38.6418487,-75.60389529999999
620,40.5859087,-122.416861
621,38.627093,-122.8643251
622,34.0695317,-118.2634888
623,35.2835338,-93.14992989999999
624,34.4834287,-87.28537879999999
625,39.7170565,-105.1292035
626,32.6187562,-117.0220782
627,33.2746595,-93.2391936
628,37.9826963,-121.8029755
629,26.9885554,-82.098427
630,34.1347931,-117.2769992
631,33.614781,-117.169182
632,33.9690304,-118.0490717
633,39.9645491,-104.7685472
634,55.3536571,-131.6866346
635,37.3622057,-121.8489667
636,26.7239624,-80.6708383
637,38.3504826,-120.764465
638,37.6334549,-122.0879165
639,33.1384943,-91.9388616
640,29.9410192,-82.1020492
641,40.0830032,-108.8014288
642,32.6386458,-85.4053903
643,33.8086043,-84.39536629999999
644,25.0061111,-80.5221394
645,38.1214679,-121.2869098
646,26.5983394,-80.0917783
647,33.7003907,-117.9556226
648,41.7530765,-72.67866699999999
649,36.659376,-121.646562
650,39.1383794,-103.4735315
651,60.4937695,-151.078629
652,30.1090943,-81.83207580000001
653,37.757078,-120.86109
654,30.7063204,-84.84142080000001
655,32.6851132,-117.0828852
656,34.2044971,-118.2157467
657,34.0672495,-118.2864185
658,41.2165495,-73.0652296
659,30.4756049,-84.2321011
660,30.3786455,-86.3070091
661,39.7422495,-104.8349311
662,30.6531443,-81.4485844
663,33.9302561,-87.8244258
664,27.2884484,-80.2939746
665,34.0976665,-117.746897
666,33.6660046,-112.1160087
667,33.6709813,-111.9222952
668,39.7425867,-121.849727
669,34.8134023,-92.20912419999999
670,32.7977575,-117.151407
671,37.7908536,-122.4313063
672,40.0762155,-102.2348548
673,34.1710084,-118.5320475
674,33.8929929,-118.2950049
675,41.5527881,-73.0369765
676,37.3691517,-122.0795279
677,32.0278294,-81.1001261
678,36.2900452,-90.9974883
679,33.780239,-118.185402
680,26.2139589,-81.7320293
681,26.2702029,-81.78862989999999
682,35.4856914,-93.8334873
683,37.4330746,-122.1750485
684,33.847533,-118.038414
685,33.4642365,-86.7764088
686,30.2627916,-81.4414608
687,33.7151853,-117.9360672
688,29.6425387,-81.6921089
689,33.7827853,-117.8338445
690,30.9502015,-87.1507632
691,31.4308562,-86.9404773
692,34.1473951,-114.3019215
693,33.8069502,-118.1928532
694,33.9319697,-86.4943199
695,33.8870822,-117.843323
696,33.083482,-82.01262779999999
697,34.2012254,-86.8050794
698,40.896417,-124.0914244
699,37.9466692,-122.5358494
700,33.7517652,-84.3819669
701,36.9436375,-120.0441343
702,31.9103855,-110.9851758
703,29.0437866,-81.3179794
704,33.3338377,-111.8912633
705,34.7208528,-86.5804893
706,30.4546956,-86.6335333
707,38.5627238,-121.7707447
708,34.5828766,-118.1448173
709,37.9773582,-120.3711158
710,26.7529977,-80.94159479999999
711,33.6033555,-112.2838546
712,35.2201547,-114.0370933
713,59.6527038,-151.5497928
714,33.3391608,-118.3307162
715,33.5072381,-86.78901139999999
716,34.2202962,-118.456665
717,34.0960017,-118.2920282
718,30.634417,-87.0670118
719,38.5431558,-106.0088247
720,25.7242756,-80.27412509999999
721,32.8970357,-117.2427735
722,27.4315182,-80.34546329999999
723,34.0375967,-118.2661024
724,34.0074986,-85.98051679999999
725,26.0296956,-80.24554909999999
726,33.6683385,-85.8239435
727,40.1485519,-122.2190196
728,34.0383728,-118.3750021
729,34.2795518,-91.3382239
730,28.5392795,-82.4430799
731,26.5052326,-80.0691437
732,38.7456331,-121.2489475
733,31.7850747,-85.9604299
734,32.9300534,-85.96972629999999
735,34.78988460000001,-84.984842
736,33.8089771,-92.42542159999999
737,33.651829,-117.91198
738,33.6691201,-94.1351439
739,34.134878,-118.151864
740,32.4291928,-110.9485214
741,37.7477025,-122.4206672
742,33.2051666,-87.52657099999999
743,34.188636,-92.0176764
744,33.4886967,-111.9229987
745,39.1048373,-122.9064317
746,38.2620091,-122.0473434
747,26.2119682,-80.2542607
748,33.8597946,-118.1484742
749,25.7786318,-80.2932781
750,26.4370058,-80.12767970000002
751,34.8001818,-92.348361
752,32.463778,-86.451938
753,34.7451077,-87.67537829999999
754,35.6350753,-118.4067585
755,31.8290939,-86.64627
756,38.670333,-121.1458461
757,33.4645789,-112.0575918
758,34.0619664,-118.2014189
759,25.7055392,-80.2931475
760,34.8042607,-86.97917679999999
761,26.6838236,-80.2525631
762,41.5591127,-73.0598526
763,37.66575,-120.9973109
764,34.894277,-94.1062896
765,38.2817831,-104.612694
766,34.1023234,-118.1055415
767,30.5164578,-87.21746759999999
768,38.5709021,-121.4694505
769,36.4003588,-93.74440159999999
770,27.3019635,-82.45349039999999
771,35.2779659,-120.6512671
772,34.1275602,-117.8651171
773,32.6166551,-83.63035359999999
774,27.752612,-82.73968719999999
775,37.5515357,-121.9750116
776,37.69425440000001,-121.8803201
777,38.5549492,-121.4546344
778,40.1203602,-102.7370349
779,25.747314,-80.31765469999999
780,32.7542698,-117.166135
781,28.8338994,-82.3358636
782,37.2480706,-107.8708827
783,37.3362374,-121.998538
784,33.8080084,-118.1863848
785,36.3899997,-90.20475859999999
786,25.7910524,-80.2106498
787,32.6940476,-117.1683126
788,39.8055424,-120.462856
789,32.414409,-81.770256
790,34.5593433,-112.4811126
791,38.0046026,-122.5550797
792,36.18013970000001,-94.13682290000001
793,37.9698831,-121.2886669
794,34.7482816,-92.3210252
795,33.0372654,-117.2834269
796,38.233881,-104.623987
797,38.8397642,-104.7994092
798,38.4552392,-105.2309998
799,31.45179439999999,-85.6320048
800,32.4917131,-88.2959901
801,34.0480516,-118.0434003
802,40.0163695,-105.2363882
803,38.4800204,-107.8689388
804,40.4367472,-120.6280121
805,28.3479242,-82.2003932
806,38.0697813,-102.6104986
807,36.4086918,-94.4605455
808,31.0491568,-85.8916728
809,28.228301,-80.72936729999999
810,26.6158716,-81.65948279999999
811,33.9498216,-118.0033296
812,33.7820441,-117.8654245
813,34.6626019,-86.0484991
814,33.1248595,-117.0758226
815,28.0279017,-81.7254974
816,33.5590999,-117.1839646
817,40.305719,-121.2348282
818,41.4635556,-72.836039
819,37.8867135,-121.2826314
820,33.8045254,-118.0669994
821,31.4596271,-88.235022
822,30.2735349,-81.39816309999999
823,37.7627806,-122.2534911
824,37.2361018,-107.8255618
825,37.23980410000001,-121.8002512
826,33.4403319,-86.0902287
827,29.4791792,-81.1894338
828,32.99686880000001,-117.0566063
829,30.6960841,-88.0761263
830,33.8567305,-84.606822
831,29.2436358,-81.108182
832,36.0690832,-119.0273534
833,25.868847,-80.312304
834,37.7986088,-122.2316641
835,39.576102,-104.985752
836,33.9613926,-83.39796729999999
837,35.1103607,-114.5547973
838,34.1359258,-114.2851676
839,34.7444214,-92.3810554
840,39.3268959,-120.1966534
841,41.7916836,-73.13082
842,37.3401411,-120.4671866
843,33.6809707,-84.0013731
844,37.5916095,-122.3837169
845,34.0579666,-118.2087984
846,33.7750066,-117.9129079
847,35.7622854,-119.2392519
848,34.2029255,-118.6287791
849,26.3560563,-80.20064339999999
850,37.2521429,-107.079137
851,28.3767931,-81.2733629
852,40.4156022,-104.9971202
853,34.8042607,-86.97917679999999
854,28.6307029,-80.824111
855,30.9635472,-85.50597979999999
856,32.36708309999999,-86.2853492
857,33.2871651,-111.7522435
858,32.9512234,-87.1481336
859,36.8338985,-121.3861055
860,35.2088814,-111.6441794
861,34.0495478,-118.1383262
862,33.2184706,-92.6705605
863,33.4806133,-117.1066202
864,33.8384678,-118.3572436
865,41.7736588,-124.1942469
866,34.0664764,-118.4465738
867,41.47963,-120.5454258
868,41.5331981,-120.1718448
869,39.6874181,-75.67033719999999
870,33.531634,-112.1003365
871,27.797763,-80.4603415
872,39.1051972,-108.6152656
873,33.5696655,-85.0744813
874,36.1215204,-94.13418449999999
875,38.8358125,-76.9850259
876,32.7811433,-117.0074328
877,30.4564874,-84.2616255
878,41.1109494,-73.4217579
879,31.6933529,-86.2650941
880,30.76116379999999,-85.68305370000002
881,28.1448196,-81.47681469999999
882,33.7061109,-116.2353527
883,34.097533,-117.8345314
884,31.5096952,-82.8634213
885,39.6900876,-104.8319639
886,33.5035754,-86.8024575
887,41.8805413,-73.4817368
888,33.83857160000001,-116.5434838
889,39.7426294,-104.8420288
890,33.4711803,-81.9830535
891,33.8080084,-118.1863848
892,30.4708958,-83.4190923
893,34.054492,-118.2649048
894,33.3807191,-112.1669601
895,39.2279969,-121.047485
896,38.9071836,-75.4326392
897,37.659281,-122.4393947
898,28.5263226,-81.378478
899,35.0397728,-90.77584259999999
900,37.0367167,-121.5711608
901,32.2273302,-111.000127
902,34.04945190000001,-117.2641774
903,30.78647,-85.24257089999999
904,33.8335701,-118.0801696
905,31.9649438,-110.3084953
906,31.6363932,-86.74313029999999
907,30.4294815,-87.2312753
908,39.4059634,-104.8850727
909,34.2205406,-118.5338644
910,33.9892173,-118.2245406
911,33.8118946,-118.3435467
912,24.7103862,-81.0943497
913,26.1497488,-81.7988075
914,34.3038277,-83.8170639
915,39.7470349,-104.9673859
916,33.2970143,-111.8747911
917,30.1201475,-83.5930863
918,37.8371901,-122.2670282
